location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
126.695238,45.746839	红旗大街180号创业中心503室	南岗区	哈尔滨市	B0FFHFFNTL	[]	哈尔滨研成环境检测有限公司	黑龙江省	[]	公司企业;公司;公司	170200	126.695238	45.746839	230000	黑龙江省	环境监测中心
111.638205,40.803052	县府街	回民区	呼和浩特市	B01D7012C8	[]	呼和浩特市环境监测中心站	内蒙古自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	111.638205	40.803052	150000	内蒙古自治区	环境监测中心
119.758450,49.211926	胜利大街3号	海拉尔区	呼伦贝尔市	B01D60N6BG	[]	呼伦贝尔市环境监测中心站	内蒙古自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	119.758450	49.211926	150000	内蒙古自治区	环境监测中心
111.640663,40.802734	3路;19路;24路;38路;50路;93路;K6路	回民区	呼和浩特市	BV10948882	[]	呼市环境监测中心站(公交站)	内蒙古自治区	[]	交通设施服务;公交车站;公交车站相关	150700	111.640663	40.802734	150000	内蒙古自治区	环境监测中心
111.697020,40.802908	昭乌达路81号内蒙古师大	赛罕区	呼和浩特市	B01D702G98	[]	内蒙古自治区生态环境监测中心	内蒙古自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	111.697020	40.802908	150000	内蒙古自治区	环境监测中心
106.823478,39.681125	公园北路与黄河街交叉口西150米	海勃湾区	乌海市	B0FFG0J274	[]	乌海市室内环境监测中心	内蒙古自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	106.823478	39.681125	150000	内蒙古自治区	环境监测中心
109.850319,40.644844	友谊大街66号	青山区	包头市	B01D801QS9	[]	黄河宁蒙水环境监测中心	内蒙古自治区	[]	政府机构及社会团体;政府机关;政府机关相关	130100	109.850319	40.644844	150000	内蒙古自治区	环境监测中心
118.957069,42.260601	解放街36号	红山区	赤峰市	B01DC009A2	[]	内蒙古自治区水环境监测中心赤峰分中心	内蒙古自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	118.957069	42.260601	150000	内蒙古自治区	环境监测中心
118.892813,42.245893	临潢大街天宇大厦六楼西侧	松山区	赤峰市	B0FFHRKCWK	[]	内蒙古自治区水环境监测中心赤峰分中心	内蒙古自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	118.892813	42.245893	150000	内蒙古自治区	环境监测中心
111.744240,40.861900	110路专线	新城区	呼和浩特市	BV10500265	[]	新城区环境监测站(公交站)	内蒙古自治区	[]	交通设施服务;公交车站;公交车站相关	150700	111.744240	40.861900	150000	内蒙古自治区	环境监测中心
106.829859,39.669081	大庆路与新华大街交叉口西150米	海勃湾区	乌海市	B01D90LSWB	[]	乌海市室内环境检测中心	内蒙古自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	106.829859	39.669081	150000	内蒙古自治区	环境监测中心
116.102355,43.942428	团结大街1号	锡林浩特市	锡林郭勒盟	B01DF000PI	[]	锡林郭勒盟室内环境检测中心	内蒙古自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	116.102355	43.942428	150000	内蒙古自治区	环境监测中心
107.979206,39.100066	乌仁都喜街与平安路交叉口西北100米	鄂托克旗	鄂尔多斯市	B01DD0ISXP	[]	鄂托克旗室内环境检测中心	内蒙古自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	107.979206	39.100066	150000	内蒙古自治区	环境监测中心
119.752005,49.213293	东大街呼伦贝尔仁爱康复医院附近	海拉尔区	呼伦贝尔市	B0FFHDSBYH	[]	内蒙自治区水环境监测中心呼伦贝尔分中心	内蒙古自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	119.752005	49.213293	150000	内蒙古自治区	环境监测中心
118.956395,42.267932	昭乌达路78号	红山区	赤峰市	B0FFG4UVBO	[]	赤峰市顺达室内环境监测中心	内蒙古自治区	[]	公司企业;公司;公司	170200	118.956395	42.267932	150000	内蒙古自治区	环境监测中心
109.865625,40.673528	丰产路3号	青山区	包头市	B0FFG8TP1R	[]	内蒙古自治区辐射环境监测技术中心	内蒙古自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	109.865625	40.673528	150000	内蒙古自治区	环境监测中心
119.366565,43.961523	林东镇西城区	巴林左旗	赤峰市	B0FFFGZRAD	[]	巴林左旗环境监测监察执法综合服务中心	内蒙古自治区	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	119.366565	43.961523	150000	内蒙古自治区	环境监测中心
108.646820,40.729393	乌拉山镇六中路乌拉特前旗气象局附近	乌拉特前旗	巴彦淖尔市	B01DE0MVJF	[]	乌拉特前旗生态环境监测评估站	内蒙古自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	108.646820	40.729393	150000	内蒙古自治区	环境监测中心
118.945594,42.257167	宁澜路9	红山区	赤峰市	B01DC0099U	[]	内蒙古自治区地质环境监测院赤峰分院	内蒙古自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	118.945594	42.257167	150000	内蒙古自治区	环境监测中心
111.757707,40.824176	如意开发区腾飞路39号	赛罕区	呼和浩特市	B01D70RACE	[]	内蒙古自治区环境检测	内蒙古自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	111.757707	40.824176	150000	内蒙古自治区	环境监测中心
120.669624,42.849296	奈曼大街1930号	奈曼旗	通辽市	B0FFH46XIE	[]	奈曼旗卫生监督所大沁他拉分所	内蒙古自治区	[]	政府机构及社会团体;政府机关;乡镇级政府及事业单位	130105	120.669624	42.849296	150000	内蒙古自治区	环境监测中心
107.477848,38.184907	二道川北路与毛盖图西街交叉口东南150米	鄂托克前旗	鄂尔多斯市	B0FFG8RPAY	[]	卫康室内环境检测治理中心	内蒙古自治区	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	107.477848	38.184907	150000	内蒙古自治区	环境监测中心
122.089338,46.077415	育才北路与育才南路交叉口东南100米	乌兰浩特市	兴安盟	B0FFH0NTOQ	[]	美博士环境检测治理中心	内蒙古自治区	[]	生活服务;生活服务场所;生活服务场所	070000	122.089338	46.077415	150000	内蒙古自治区	环境监测中心
119.749179,49.218534	正阳办事处河西回民小学斜对面	海拉尔区	呼伦贝尔市	B0FFHDJJGZ	[]	美博士	内蒙古自治区	[]	汽车服务;汽车养护/装饰;汽车养护	010400	119.749179	49.218534	150000	内蒙古自治区	环境监测中心
106.258719,38.460690	凤凰南街217-1号	兴庆区	银川市	B0FFHRYYEH	[]	银川市环境监测中心站	宁夏回族自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	106.258719	38.460690	640000	宁夏回族自治区	环境监测中心
106.264199,38.510314	贺新路与七号路交汇处东北角	金凤区	银川市	B0FFH8ZV51	[]	宁夏环境监测中心站	宁夏回族自治区	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	106.264199	38.510314	640000	宁夏回族自治区	环境监测中心
106.264915,38.460434	南熏西路铁北巷53号	兴庆区	银川市	B03B70161B	[]	宁夏回族自治区水环境监测中心	宁夏回族自治区	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	106.264915	38.460434	640000	宁夏回族自治区	环境监测中心
106.242468,38.488993	上海西路99-9号	金凤区	银川市	B03B70QEX8	[]	宁夏环境信息中心	宁夏回族自治区	[]	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	106.242468	38.488993	640000	宁夏回族自治区	环境监测中心
105.737070,35.967732	团结路与老虎沟巷交叉口东150米西吉县环卫队附近	西吉县	固原市	B03BA0ML82	[]	西吉县环境监测监察站	宁夏回族自治区	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	105.737070	35.967732	640000	宁夏回族自治区	环境监测中心
106.363592,39.024707	永乐北路28号	大武口区	石嘴山市	B03B80LQYT	[]	宁夏地质环境监测总站石嘴山站	宁夏回族自治区	0952-2011012	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	106.363592	39.024707	640000	宁夏回族自治区	环境监测中心
106.365424,39.021817	白芨沟街道朝阳西街17号	大武口区	石嘴山市	B03B8001QV	[]	石嘴山市水土保持生态环境监测分站	宁夏回族自治区	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	106.365424	39.021817	640000	宁夏回族自治区	环境监测中心
106.258605,38.460683	凤凰南街238号附近	兴庆区	银川市	B0FFHZMERJ	[]	银川市环境监测中心站(西门)	宁夏回族自治区	[]	通行设施;临街院门;临街院门	991400	106.258605	38.460683	640000	宁夏回族自治区	环境监测中心
106.273767,38.459740	民族南街164号	兴庆区	银川市	B0FFFFO6BL	[]	保佳室内环境监测治理中心	宁夏回族自治区	[]	公司企业;公司;公司	170200	106.273767	38.459740	640000	宁夏回族自治区	环境监测中心
106.260317,38.493009	康平路328号	兴庆区	银川市	B03B70QT77	[]	喜鸣室内环境检测治理中心	宁夏回族自治区	0951-5052488	政府机构及社会团体;政府及社会团体相关;政府及社会团体相关	130000	106.260317	38.493009	640000	宁夏回族自治区	环境监测中心
106.363614,39.024979	永乐北路28号附近	大武口区	石嘴山市	B0FFI80QE8	[]	宁夏地质环境监测总站石嘴山站(东南门)	宁夏回族自治区	[]	通行设施;临街院门;临街院正门	991401	106.363614	39.024979	640000	宁夏回族自治区	环境监测中心
105.164472,37.515254	201省道与怀远南街交叉路口,河滨游乐园附近	沙坡头区	中卫市	B07A100APB	[]	中国石油加油站	宁夏回族自治区	0955-7034242	汽车服务;加油站;中国石油	010102	105.164472	37.515254	640000	宁夏回族自治区	环境监测中心
116.529491,29.875790	龙城大道东50米	彭泽县	九江市	B03180SNP8	[]	彭泽县环境监测中心	江西省	[]	政府机构及社会团体;政府机关;区县级政府及事业单位	130104	116.529491	29.875790	360000	江西省	环境监测中心
114.951172,27.016663	91路	吉安县	吉安市	BV10921078	[]	井开区环境监测中心(公交站)	江西省	[]	交通设施服务;公交车站;公交车站相关	150700	114.951172	27.016663	360000	江西省	环境监测中心
115.936442,28.680962	江大南路280号	青山湖区	南昌市	B031702CNJ	[]	江西省环境监测中心站(江大南路)	江西省	[]	政府机构及社会团体;公检法机构;公证鉴定机构	130505	115.936442	28.680962	360000	江西省	环境监测中心
115.922879,28.700771	洪都北大道1131号	东湖区	南昌市	B0FFG9YQHR	[]	江西省环境监测中心站(洪都北大道)	江西省	[]	政府机构及社会团体;公检法机构;公检法机关	130500	115.922879	28.700771	360000	江西省	环境监测中心
115.897074,28.660806	站前西路329号	西湖区	南昌市	B0317034H6	[]	江西省水环境监测中心	江西省	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	115.897074	28.660806	360000	江西省	环境监测中心
116.359329,27.989353	赣东大道448号水文大楼	临川区	抚州市	B031A0O0KM	[]	抚州市水环境监测中心	江西省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	116.359329	27.989353	360000	江西省	环境监测中心
114.950539,25.846170	张家围路8号	章贡区	赣州市	B031D00CEH	[]	赣州市水环境监测中心	江西省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	114.950539	25.846170	360000	江西省	环境监测中心
116.000730,29.730391	塔岭北路44号	浔阳区	九江市	B031802J73	[]	九江市水环境监测中心	江西省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	116.000730	29.730391	360000	江西省	环境监测中心
114.375811,27.789379	平安路69号	袁州区	宜春市	B0FFGLKH5B	[]	江西省宜春水环境监测中心	江西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	114.375811	27.789379	360000	江西省	环境监测中心
115.912458,28.675193	大院街道省政府大院南一路一号	东湖区	南昌市	B03170SZPM	[]	江西省森林资源与环境监测中心	江西省	[]	政府机构及社会团体;政府机关;省直辖市级政府及事业单位	130102	115.912458	28.675193	360000	江西省	环境监测中心
116.048625,29.443045	东坡巷与锦岗路交叉口东南200米	庐山市	九江市	B031804B0A	[]	鄱阳湖水环境监测中心	江西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	116.048625	29.443045	360000	江西省	环境监测中心
115.800341,28.682050	长堎镇长坪路666号(正荣润城旁)	新建区	南昌市	B0FFGYC93S	[]	南昌市新建区环境监测监控中心	江西省	[]	政府机构及社会团体;政府机关;政府机关相关	130100	115.800341	28.682050	360000	江西省	环境监测中心
115.808304,28.674209	前湖大道1583号附近	新建区	南昌市	B0FFI2AP2R	[]	华夏创美室(车)内环境监测治理中心	江西省	[]	生活服务;生活服务场所;生活服务场所	070000	115.808304	28.674209	360000	江西省	环境监测中心
115.994327,28.632927	罗家镇	青山湖区	南昌市	B0FFHLDFWO	[]	江西省地质环境监测总站宿舍楼	江西省	[]	商务住宅;商务住宅相关;商务住宅相关	120000	115.994327	28.632927	360000	江西省	环境监测中心
114.952217,27.016714	86路内环	吉安县	吉安市	BV10660010	[]	井开区环境检测中心(公交站)	江西省	[]	交通设施服务;公交车站;公交车站相关	150700	114.952217	27.016714	360000	江西省	环境监测中心
116.008036,29.717694	浔阳东路129号	浔阳区	九江市	B0318045G7	[]	九江市环境监测执法中心	江西省	[]	政府机构及社会团体;政府机关;地市级政府及事业单位	130103	116.008036	29.717694	360000	江西省	环境监测中心
